player_name,team_long_name,team_short_name,league,Age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Romero Regales,Oud-Heverlee,O-H,Belgium Jupiler League,30,187.96,205,62.5,62.5,28,67.25,68.75,47,45.5,66,34,27,32,64,52.5,54.5,42.75,58,48,66,35.5,44,89,62,29,14,53,48,57,11,20,16,16,6,15,12,9
Kim Ojo,Oud-Heverlee,O-H,Belgium Jupiler League,28,193.04,181,69.78947368,72.21052632,52.73684211,67.94736842,73.94736842,52.57894737,67.05263158,62.21052632,52,44,48,66.26315789,75.15789474,73.36842105,43.78947368,67.89473684,54.36842105,74.68421053,73.78947368,71.68421053,90.47368421,65.26315789,64,40.84210526,69.78947368,52.84210526,62,29.15789474,23.36842105,20.68421053,12,10,7,11,13
Igor de Camargo,Genk,GEN,Belgium Jupiler League,33,187.96,187,73.12903226,73.80645161,61.32258065,71.22580645,86.32258065,72.29032258,66.64516129,69.83870968,63.83870968,56.09677419,62.16129032,73.83870968,62.41935484,66.19354839,66.06451613,72.61290323,63.06451613,73.77419355,84.09677419,76.41935484,81.5483871,68.22580645,73.41935484,51.48387097,74.38709677,71.25806452,68.90322581,37.4516129,48.93548387,39.87096774,7.903225806,9.161290323,20,8.935483871,15
Benjamin De Ceulaer,Westerlo,WES,Belgium Jupiler League,33,175.26,163,69.75,70.5,63.95833333,69.16666667,45.16666667,66.41666667,67.375,73.5,63.33333333,60.33333333,61.20833333,71.625,80.625,76.25,79.875,72.41666667,78.16666667,71.08333333,68.41666667,72.70833333,59.58333333,68.20833333,66.25,36.75,72.875,65.04166667,61.79166667,34.16666667,28.16666667,34.16666667,12.04166667,10.54166667,20.41666667,10.54166667,12.29166667
Thomas Guimaraes Azevedo,Oud-Heverlee,O-H,Belgium Jupiler League,25,172.72,157,64.42857143,70.64285714,62.92857143,60.35714286,27,61.35714286,55.71428571,67,64,65.57142857,58.5,65.28571429,78,75.42857143,76,63.21428571,91.14285714,58.57142857,75.92857143,64.71428571,51.42857143,60.71428571,50,27,59.85714286,59,54.35714286,22,25,30,16,9,9,12,8
Cristian Manea,Mouscron-Peruwelz,MOP,Belgium Jupiler League,19,182.88,152,61.57142857,77.42857143,54.28571429,34.57142857,61.14285714,59.71428571,32.57142857,50.42857143,37.71428571,35.71428571,53.57142857,60.85714286,73.57142857,73.57142857,70.71428571,54.14285714,64,58.85714286,60,62.28571429,59.57142857,36.71428571,56.71428571,56.28571429,49.28571429,38.57142857,35,60.71428571,66.85714286,64.14285714,10,9,6,7,10
Nikola Aksentijevic,Mouscron-Peruwelz,MOP,Belgium Jupiler League,23,177.8,152,64.14285714,69.42857143,66.28571429,22,62,63.71428571,30,67.85714286,56,31,57.42857143,62.57142857,72.57142857,70.14285714,62,57.42857143,67.42857143,22,70.85714286,64.57142857,61,24,64,62.71428571,39,32,63,63.57142857,66.28571429,64.57142857,11,15,10,10,11
Claudemir,Club Bruges,CLB,Belgium Jupiler League,28,185.42,159,71.61538462,76.15384615,65.30769231,62.46153846,61.65384615,73.92307692,61.07692308,71.03846154,65.65384615,60.88461538,70.80769231,74.61538462,71.76923077,69,68.80769231,72.61538462,70.26923077,69.42307692,63.11538462,81.15384615,73.88461538,66.07692308,66.61538462,66.11538462,69.96153846,74.73076923,60.42307692,58.34615385,60.26923077,51.5,12.53846154,14,21.19230769,14,14
David Pollet,Sporting Charleroi,CHA,Belgium Jupiler League,28,187.96,179,65.80769231,70.65384615,28.80769231,68.96153846,69.11538462,60.73076923,63.03846154,55.11538462,55.73076923,49.80769231,38.73076923,62.38461538,69.38461538,72.53846154,66.69230769,61.38461538,45.15384615,71.88461538,71.42307692,64.80769231,71.30769231,63.76923077,38.69230769,22.53846154,65.15384615,46.07692308,66.42307692,26.65384615,21.80769231,18.57692308,7.076923077,7.076923077,15.07692308,12.07692308,15.07692308
Souahilo Meite,Zulte-Waregem,ZUL,Belgium Jupiler League,22,187.96,176,65.93333333,78.46666667,44.4,37.4,55.53333333,71.06666667,36.4,62.33333333,42.4,47.4,64.53333333,68.6,69,67.46666667,63.73333333,65.6,52,63.86666667,63.53333333,71.8,75.06666667,65.73333333,68.46666667,65.06666667,56.93333333,67,50.4,58.46666667,61.2,58.46666667,12.26666667,6.266666667,6.266666667,12.26666667,10.26666667
Christophe Lepoint,Zulte-Waregem,ZUL,Belgium Jupiler League,32,187.96,183,67.96666667,69.4,55.96666667,65.26666667,73.4,67.83333333,59.2,62.73333333,39.13333333,55.73333333,62,65.16666667,60.13333333,69.83333333,58.6,70.33333333,53.33333333,70.46666667,66.66666667,86.8,82.66666667,63.36666667,76.93333333,66,73.26666667,69.66666667,67.06666667,59.46666667,65,63.26666667,10.53333333,8.266666667,20.86666667,10.86666667,12.6
Cyriel Dessers,Lokeren,LOK,Belgium Jupiler League,22,185.42,176,61.91666667,70.41666667,40,63.91666667,63,56.25,55.75,62.58333333,37.33333333,31.33333333,44.33333333,62.16666667,72.25,72.25,59.83333333,54.41666667,60.33333333,65,62.33333333,60.08333333,72.25,58,49,21,54.33333333,44.33333333,60.25,21.66666667,22,21.33333333,13.33333333,10.33333333,10.33333333,11.33333333,9.333333333
Thomas Buffel,Genk,GEN,Belgium Jupiler League,35,175.26,150,71.8,72.83333333,72.83333333,69.96666667,52.6,72.23333333,67.7,72.73333333,68,66.93333333,69.83333333,74.33333333,69.1,69.56666667,69.9,68.96666667,71.26666667,65.9,62.36666667,73.4,58.3,68.1,61.2,61.7,72.73333333,74.5,70.73333333,41.56666667,51.13333333,47.06666667,12.33333333,9.266666667,17.23333333,15.23333333,15.06666667
Davino Verhulst,Lokeren,LOK,Belgium Jupiler League,29,193.04,198,64.95238095,68.61904762,21.76190476,21.76190476,21.95238095,26.14285714,23.42857143,22.14285714,22.71428571,22.19047619,35,28.71428571,54.28571429,47.33333333,37,58.80952381,53,21.95238095,61,38.42857143,81,21.61904762,44.14285714,31.57142857,28.0952381,27,31.85714286,21.66666667,21.76190476,23.57142857,66.71428571,64.0952381,65.0952381,62.80952381,67.66666667
Mehdi Terki,Lokeren,LOK,Belgium Jupiler League,25,185.42,165,62.75,67.25,61,54,55,66,47,74,48,44,60.5,64.25,56,65,67,60,69,56,65,64,72.75,52,71,34.5,64,54.5,53,28.25,29.25,27,7,13,8,9,7
Silvio Proto,Anderlecht,AND,Belgium Jupiler League,33,185.42,170,73.30434783,74.39130435,20.43478261,18.73913043,23.73913043,36.60869565,18.86956522,19.34782609,18.65217391,24.26086957,43.7826087,34.95652174,63.43478261,61.04347826,66.30434783,75.39130435,47.34782609,41.73913043,81.26086957,44.13043478,62.65217391,19.65217391,29.34782609,28.7826087,23.04347826,36.69565217,31.60869565,17.7826087,18.04347826,21.73913043,79.30434783,67.43478261,70.30434783,65.73913043,80.47826087
Anthony Vanden Borre,Anderlecht,AND,Belgium Jupiler League,29,182.88,192,70.71875,74.0625,70.09375,53.375,67.78125,70.59375,55.40625,76.125,58.65625,48.9375,67.8125,73.9375,76.21875,79.6875,71.3125,68.125,66.5,68.625,75.1875,75.6875,80.9375,61.40625,78.40625,61.25,63.28125,65.34375,63.25,61.59375,72.84375,74.9375,9.90625,12.59375,24.125,13.3125,7.5625
Eugene Ansah,Lokeren,LOK,Belgium Jupiler League,22,177.8,154,59.72727273,69.45454545,51.81818182,61.90909091,59.18181818,57.09090909,39.18181818,70,33.18181818,29.18181818,45.90909091,59.54545455,79.63636364,74.81818182,72,63.54545455,69,52.36363636,69.36363636,59.18181818,56.90909091,51.18181818,40,22.81818182,58.36363636,47.63636364,69.18181818,20.18181818,22.81818182,23.90909091,9.181818182,7.181818182,5.181818182,14.18181818,14.18181818
John Bostock,Oud-Heverlee,O-H,Belgium Jupiler League,24,187.96,183,65.95833333,75.625,58.58333333,65.375,48.70833333,71.625,68.70833333,69.25,54.83333333,63.66666667,65.95833333,73.16666667,74.91666667,72.91666667,72.45833333,66.75,65.375,70.45833333,67.91666667,74.45833333,66.25,66.20833333,62.29166667,36.70833333,63.625,67.33333333,65.91666667,22.54166667,46.33333333,45,10.70833333,15.45833333,21.875,15.45833333,13.875
Jovan Kostovski,Oud-Heverlee,O-H,Belgium Jupiler League,29,187.96,185,65,65.25,28,69.5,71.5,57,65.5,47.5,37,34,30,58,55.75,53,48,63,52,73.5,60,59,77.5,65,59,19,68.5,56,61.5,14,22,12,16,13,15,16,9
Olivier Deschacht,Anderlecht,AND,Belgium Jupiler League,35,187.96,179,71.06060606,71.51515152,62.93939394,28,71.27272727,64.12121212,24.63636364,48.09090909,45.18181818,36.66666667,58.6969697,61.24242424,63.93939394,67.66666667,61.93939394,70.6969697,61.6969697,65.12121212,67.96969697,74.06060606,70.75757576,49.87878788,71.45454545,76.03030303,46.72727273,60.60606061,44,73.33333333,74.18181818,72.78787879,6.636363636,14.24242424,17.75757576,12.63636364,7.484848485
Bram Nuytinck,Anderlecht,AND,Belgium Jupiler League,26,190.5,176,69.45833333,75.16666667,45.33333333,31.41666667,70.625,61.83333333,43.91666667,50.58333333,46.08333333,28.08333333,57.5,61.875,58.45833333,62.33333333,59.25,67.75,47.45833333,57.33333333,71.54166667,68.91666667,78.91666667,33.58333333,72.79166667,66.41666667,35.70833333,54.79166667,47.20833333,67.79166667,70.08333333,68.66666667,6.333333333,7.333333333,12.75,12.58333333,9.958333333
Niels De Schutter,Oostende,OOS,Belgium Jupiler League,28,180.34,179,61.69230769,63.38461538,58.84615385,22.07692308,56.07692308,63.07692308,27.07692308,53.07692308,38.07692308,44.07692308,59.07692308,58.46153846,55.84615385,58.61538462,58.76923077,57.69230769,58,35.07692308,67.15384615,70.61538462,69.38461538,26.07692308,73.15384615,63.30769231,47.84615385,51.38461538,46.07692308,59.30769231,62.46153846,60.69230769,11.07692308,11.07692308,8.076923077,7.076923077,10.07692308
Wouter Biebauw,Oostende,OOS,Belgium Jupiler League,32,187.96,181,63.21428571,66.57142857,18.57142857,18.07142857,17.57142857,18.07142857,13.28571429,17.57142857,18,17.42857143,27.5,34.28571429,41,36.5,38.57142857,61.28571429,54,18.07142857,51.78571429,35.85714286,72.78571429,20.07142857,48.78571429,29.21428571,21.92857143,38.71428571,27.71428571,18.57142857,18.57142857,24.71428571,66.07142857,59.07142857,54.78571429,58.78571429,70.21428571
Killan Overmeire,Lokeren,LOK,Belgium Jupiler League,31,187.96,185,68.6,70.16,61.96,42.6,66.2,69.84,50.56,57.04,54.16,60.56,66.76,67.88,67.64,70.36,64.12,68.84,62.48,72.96,71.88,84,79.04,56.2,71.16,72.2,61.16,66.56,49.48,60.8,67.2,63.88,6.4,11.48,16.2,10.72,8
Denis Odoi,Lokeren,LOK,Belgium Jupiler League,28,177.8,148,67.85714286,71.33333333,65.47619048,37.38095238,62.38095238,65.0952381,48.42857143,64.14285714,58.38095238,55.71428571,60.28571429,65.52380952,80.14285714,83.71428571,88.66666667,69.57142857,72.66666667,60.61904762,89.9047619,77.85714286,62.66666667,50.28571429,72.0952381,60.85714286,54.47619048,55.19047619,49.19047619,64.23809524,66.28571429,68.47619048,15.33333333,8.476190476,13.57142857,12.0952381,6.666666667
Koen Van Langendonck,Westerlo,WES,Belgium Jupiler League,27,185.42,192,63.3,66.7,23.5,21.1,21.4,29.3,22,20.8,22,21.1,26.3,22.9,35,25.3,36.5,55.8,39,43.3,50.6,24.5,73,22.3,24.3,22.3,20.8,28.6,21.3,21.1,21.7,23.5,65.2,60.4,62.7,62.9,68.2
Toze Marreco,Mouscron-Peruwelz,MOP,Belgium Jupiler League,29,182.88,176,66.72727273,67.36363636,61.63636364,69.27272727,65.90909091,45.36363636,68.45454545,61.81818182,46,48,45.72727273,63.90909091,69.54545455,71.54545455,62.72727273,72.36363636,59,71.36363636,69.72727273,71.72727273,74.81818182,52.90909091,61,35,74.81818182,37,61.18181818,32.09090909,41.09090909,39.09090909,12,10,13,8,16
Emir Dautovic,Mouscron-Peruwelz,MOP,Belgium Jupiler League,21,193.04,196,61,70,24,20,58,47,26,26,25,24,33,47,64,33,48,44,37,33,71,56,86,23,79,52,20,25,36,63,65,55,14,6,5,6,11
Frederic Gounongbe,Westerlo,WES,Belgium Jupiler League,28,187.96,187,67.07142857,68.78571429,36.57142857,69.21428571,74.85714286,57.14285714,57,57.42857143,35.57142857,37.57142857,31.57142857,60.85714286,60.78571429,67.64285714,51,63.57142857,45.57142857,72.21428571,73.71428571,64.14285714,83.21428571,63.28571429,63.28571429,28.57142857,69.42857143,57.85714286,67,19.85714286,21,18.14285714,12.57142857,13.57142857,10.57142857,9.571428571,7.571428571
Jeremy Perbet,Sporting Charleroi,CHA,Belgium Jupiler League,32,182.88,172,70.44827586,71.03448276,37,79.48275862,68.24137931,57.13793103,66.27586207,56.06896552,44.96551724,35.82758621,44,61.10344828,61.5862069,62.82758621,59.44827586,74.31034483,59.96551724,72.24137931,64.51724138,66.27586207,73.06896552,69.75862069,47.27586207,30.55172414,78,53.82758621,69.44827586,19.55172414,19.62068966,17.4137931,7.75862069,11.17241379,15.51724138,16.13793103,9.517241379
Mijat Maric,Lokeren,LOK,Belgium Jupiler League,32,187.96,183,68.86363636,69.45454545,46.40909091,46.22727273,70.54545455,62.13636364,39.22727273,37.22727273,51.22727273,57.22727273,61.81818182,58.18181818,48.77272727,53.04545455,36.59090909,56.68181818,60.45454545,71.81818182,60.27272727,70.13636364,79.04545455,56.22727273,71.68181818,71.63636364,43.22727273,54.68181818,74.13636364,71.31818182,70.95454545,66.68181818,12.22727273,7.227272727,12.22727273,13.22727273,5.227272727
Andy Najar,Anderlecht,AND,Belgium Jupiler League,23,170.18,152,70.20689655,78.10344828,67.31034483,58.55172414,58.10344828,69.34482759,57.65517241,74.31034483,68.93103448,61.93103448,65.62068966,72.13793103,82.82758621,76.89655172,85.65517241,70.44827586,86.03448276,67.20689655,69.68965517,76.93103448,56.89655172,62.10344828,62.37931034,61.62068966,66.75862069,66.72413793,64.13793103,62.17241379,61.79310345,61.68965517,11.20689655,8.206896552,11.20689655,7.206896552,15.20689655
Moses Simon,Gent,GEN,Belgium Jupiler League,21,167.64,146,69.23809524,80.38095238,64.23809524,70.9047619,47.71428571,63.42857143,61.9047619,74.9047619,46,41.0952381,47.66666667,71.28571429,91.14285714,88.33333333,91.33333333,66.76190476,88.04761905,69.57142857,80.80952381,67.0952381,58.38095238,61.95238095,37.42857143,20.42857143,65.95238095,65.0952381,47.42857143,25.42857143,20.42857143,24.42857143,6.428571429,12.42857143,11.42857143,12.42857143,8.428571429
Francis N'Ganga,Sporting Charleroi,CHA,Belgium Jupiler League,31,175.26,161,63.7,70.05,63.35,35.2,53.25,56.25,51.85,49.4,41.85,38.15,58.9,55.9,73.75,74.5,65,65.1,70.7,51.85,64.2,66,67.05,49.85,66.65,60.25,40.1,51.5,37,63.05,68.05,65.35,10.7,11.05,25.7,16.3,13.3
Laurent Depoitre,Gent,GEN,Belgium Jupiler League,28,190.5,212,69.86956522,71.73913043,31.60869565,70.13043478,76.13043478,63.13043478,57.26086957,59.47826087,35.39130435,28.39130435,42.73913043,65.86956522,65.7826087,73.2173913,38.60869565,67.43478261,38.47826087,75.08695652,68.65217391,80.56521739,89.65217391,61.65217391,70.39130435,25.30434783,71.26086957,66.52173913,58.2173913,21.08695652,37.56521739,32.69565217,6.391304348,15.39130435,5.391304348,8.391304348,11.39130435
Jesper Joergensen,Zulte-Waregem,ZUL,Belgium Jupiler League,32,182.88,174,66.41666667,69.08333333,45.16666667,56.625,51.875,69.16666667,68.16666667,60.54166667,70.08333333,55.45833333,66.375,70.54166667,57.79166667,67.33333333,64.95833333,67.79166667,60.5,71.70833333,58.25,81.04166667,66.79166667,68.41666667,63.125,64.95833333,66.04166667,72.04166667,61.70833333,43.58333333,50.41666667,49.25,7.375,16.16666667,21.625,10.33333333,11.875
Formose Mendy,Zulte-Waregem,ZUL,Belgium Jupiler League,23,185.42,165,60.3,70.1,34.3,24.3,60.1,45.3,23.3,46.4,24.3,25.3,42.3,47.4,64,71.7,61,56.6,57.6,46.3,67.6,56.5,62.8,28.3,65.5,54.4,22.3,30.4,38.3,60,63.4,64.1,6.3,9.3,15.3,7.3,14.3
Sammy Bossuyt,Zulte-Waregem,ZUL,Belgium Jupiler League,31,185.42,172,67.0952381,70.47619048,16.52380952,17.0952381,20.85714286,35.0952381,12.23809524,16.42857143,10.57142857,15.66666667,41.76190476,31.0952381,57.61904762,56.19047619,61.76190476,68.80952381,53.42857143,39.0952381,73.66666667,47.28571429,64.04761905,18.80952381,18.42857143,18.80952381,15.38095238,39.95238095,20.52380952,19.95238095,17.42857143,13.95238095,69.33333333,65.28571429,58.71428571,64.23809524,69.80952381
Felipe Gedoz,Club Bruges,CLB,Belgium Jupiler League,23,177.8,174,70.91666667,77.75,65.66666667,68.16666667,48.33333333,69.08333333,67.58333333,72.91666667,70.33333333,74.33333333,63.08333333,70.25,83.16666667,78.33333333,73,69.41666667,69,82.5,67.91666667,75.75,63.75,66.41666667,57.33333333,38.33333333,69.33333333,69.25,64.33333333,34.08333333,28.83333333,31.83333333,14.33333333,13.33333333,9.333333333,9.333333333,9.333333333
Brecht Dejaeghere,Gent,GEN,Belgium Jupiler League,25,172.72,154,67.43333333,74.06666667,61.56666667,53.03333333,47.06666667,66.86666667,59.7,72.86666667,62,63.73333333,63.66666667,71.1,76.9,68.13333333,84.63333333,67.3,77.06666667,65.7,68.06666667,74.93333333,60.66666667,62.76666667,67.56666667,58.5,62.93333333,67.16666667,57.66666667,47.03333333,54.46666667,54.36666667,7.533333333,7.366666667,8.866666667,8.533333333,7.866666667
Stefan Mitrovic,Gent,GEN,Belgium Jupiler League,26,187.96,185,69.45833333,74.45833333,34.875,21.29166667,72.5,55.625,27.20833333,53.95833333,27.45833333,32.29166667,48.875,54.125,60.29166667,62.58333333,49.29166667,64.70833333,51.70833333,59.45833333,66.41666667,68.75,81.04166667,38.625,77.04166667,67.25,29.79166667,42.5,34.29166667,68.91666667,72.20833333,69.5,8.291666667,7.291666667,7.291666667,14.29166667,15.29166667
Hannes van der Bruggen,Gent,GEN,Belgium Jupiler League,23,180.34,159,65.88,74.28,62.96,57.32,54.28,69.04,55.36,65.84,63.12,60.24,64.6,69.92,61.8,58.24,67.92,66.48,67.36,62.92,63.8,73.36,57.48,62.44,60.08,62.48,63.64,67.56,54.68,50.8,54.04,46.84,12.12,13.12,13.12,15.12,7.12
Kanu,Oud-Heverlee,O-H,Belgium Jupiler League,32,187.96,183,71.77777778,72.66666667,35.03703704,39.33333333,74.7037037,61.33333333,35.22222222,46.59259259,32.7037037,36.03703704,59.44444444,55.62962963,69.25925926,70.18518519,51.07407407,66.96296296,57.55555556,57.33333333,76.03703704,68.33333333,83.44444444,37.96296296,85.51851852,70.62962963,28,37.40740741,48.59259259,70.74074074,71.62962963,69.44444444,6,8,13,10,7
Abdoulaye Diaby,Club Bruges,CLB,Belgium Jupiler League,25,172.72,154,68.3,73.75,65.9,73,65.65,67.9,64.45,65,51.9,48.65,62.65,62,84.1,86.4,79.05,69.95,78,63.4,69.95,71.85,58.4,56.75,50.65,42.95,68.65,65.3,61,41.45,42.45,43.85,11.4,13.4,7.4,6.4,8.4
Luigi Vaccaro,Mouscron-Peruwelz,MOP,Belgium Jupiler League,25,182.88,165,60.66666667,63.66666667,49.33333333,37,57.66666667,62.33333333,38,56.33333333,38.66666667,42.66666667,59.33333333,61.66666667,63,61,62,58.66666667,61,59.33333333,50,65,66.66666667,49,74.66666667,61,48,55.66666667,38,49.33333333,58.66666667,56.66666667,15,7,12,12,8
Stefano Denswil,Club Bruges,CLB,Belgium Jupiler League,23,187.96,179,70.20833333,79.54166667,46.375,44.25,70.20833333,70.875,42,59.79166667,63.375,64,70.375,64.45833333,61.125,68.70833333,63.16666667,61.16666667,56.125,78.16666667,78,62.33333333,78.29166667,58,77.95833333,63.66666667,41.25,50.91666667,62.125,66.29166667,71.29166667,72.125,10.125,13.125,5.125,8.125,8.125
Renato Neto,Gent,GEN,Belgium Jupiler League,25,185.42,183,68.65625,74.8125,57.3125,56.0625,69.34375,70.15625,59.53125,66.375,61.25,64.6875,68.3125,70.5,58.9375,67.21875,68.375,66.46875,62.53125,73.4375,72.53125,76.46875,81.46875,66.59375,77.375,67.28125,64.9375,66.3125,69.53125,60.28125,66.34375,63.34375,15.21875,13.21875,12.21875,10.21875,11.21875
Sekou Cisse,Genk,GEN,Belgium Jupiler League,31,182.88,172,68.16,69.92,65,64.76,59.72,60.92,67.6,70.28,58.44,48.76,44.08,68.04,75.8,81.56,69.48,69,62.16,74.24,73.6,68.4,70.56,64.32,58.68,29.88,67.6,60.56,68.28,37.28,35.32,25.32,11.52,14.08,17.2,14.4,14.4
Lior Rafaelov,Club Bruges,CLB,Belgium Jupiler League,30,175.26,154,73.23809524,73.71428571,69,70.33333333,42.57142857,70.47619048,74.14285714,81.23809524,71.71428571,68.19047619,66.76190476,77.14285714,75.61904762,68.9047619,80.0952381,68.80952381,77,69.95238095,68.61904762,64.71428571,47.33333333,73.04761905,33.38095238,28.19047619,68.95238095,69.57142857,69.9047619,20.14285714,24.19047619,25.19047619,9.19047619,7.19047619,8.19047619,15.19047619,8.19047619
Hamdi Harbaoui,Lokeren,LOK,Belgium Jupiler League,31,185.42,179,70.11111111,70.55555556,61.94444444,70.83333333,76.5,64.66666667,64,69.77777778,47,46,57.11111111,71.88888889,66.27777778,68,64.05555556,66.66666667,61.55555556,67.61111111,81.33333333,70.11111111,82.88888889,63.55555556,76.83333333,45.05555556,73.33333333,66.66666667,62.66666667,12.5,24,22,7,7,7,12,16
Ioannis Maniatis,Standard Liege,STL,Belgium Jupiler League,30,175.26,150,73.25,75.05,69.95,58.1,68.3,73.9,68.3,66.05,65.3,62.3,74.25,72.05,75.95,77.05,69,73.6,65.95,70.3,69.4,78.8,68.35,66.4,74.8,74,64.1,64.15,68.3,74,74.2,70.3,9.3,7.3,6.3,12.3,12.3
Mohammad Ghadir,Lokeren,LOK,Belgium Jupiler League,25,172.72,143,66.44444444,70.22222222,62.77777778,68.33333333,60.55555556,62.66666667,62.55555556,71.33333333,61.22222222,52,57.33333333,64.55555556,78.11111111,75.33333333,80.11111111,70.77777778,80.44444444,67.55555556,77.55555556,62.55555556,53,62.55555556,63.11111111,39,65.44444444,61.55555556,61,24,32,28,14,11,9,8,7
